newname,Unnamed: 0,0,1,2,3,4
山孚家湖南路店,21,山孚家(湖南路店),山东省,青岛市,市南区,湖南路42号(近妇婴医院)
祥子家福林店,22,祥子家(福林店),山东省,青岛市,市南区,宏大路与逍遥三路交叉口西南50米
长新家和宴五台山路店,23,长新家和宴(五台山路店),山东省,青岛市,黄岛区,五台山路662号
陈家小厨第二分店,24,陈家小厨(第二分店),山东省,青岛市,李沧区,金水路817-1号伟东幸福之城门头房
鼎丰印务,0,青岛鼎丰印务有限公司,山东省,青岛市,胶州市,陈家庄村
三鼎丰商贸,1,青岛三鼎丰商贸有限公司,山东省,青岛市,城阳区,礼阳路与靖城路交叉口南100米
鼎丰源广告礼品,2,青岛鼎丰源广告礼品有限公司,山东省,青岛市,市北区,山东路107号璟台
易鼎丰搬家,3,易鼎丰搬家服务有限公司,山东省,青岛市,崂山区,海尔路19号北村小区33号楼2单元101户
鼎丰机电设备,4,青岛鼎丰机电设备有限公司,山东省,青岛市,市北区,阜新路28丙-丁
鼎丰钢结构,5,鼎丰钢结构有限公司,山东省,青岛市,市北区,台柳路291-5号附近
康芙食品,6,青岛康芙食品有限公司,山东省,青岛市,平度市,红旗路鼎丰瑞平中心409
黄岛玉鼎丰再生资源,7,黄岛玉鼎丰再生资源有限公司,山东省,青岛市,黄岛区,长安路29-2号
鼎艺源工贸,8,青岛鼎艺源工贸有限公司,山东省,青岛市,莱西市,威海东路67-5号
鼎丰创富信息咨询,9,鼎丰创富信息咨询,山东省,青岛市,黄岛区,钱塘江路23-3号附近
即墨区鼎丰车辆服务部,10,即墨区鼎丰车辆服务部,山东省,青岛市,即墨区,B62县道北50米
鼎丰源外贸,11,鼎丰源外贸,山东省,青岛市,莱西市,威海东路公安局
鼎丰车行,12,鼎丰车行,山东省,青岛市,黄岛区,人民西路34号
鼎丰人家,13,鼎丰人家,山东省,青岛市,莱西市,龙口东路利客来东300米路南
悦达鼎丰装饰,14,悦达鼎丰装饰,山东省,青岛市,黄岛区,长城东路461号
鼎丰泵业,15,鼎丰泵业,山东省,青岛市,即墨区,大田路与社生路交叉口东50米
鼎丰人力资源,16,鼎丰人力资源,山东省,青岛市,黄岛区,辛安街道前湾港路天海花园A区南300米
家鼎丰包子,17,家鼎丰包子,山东省,青岛市,平度市,苏州路183号附近
家鼎丰包子,18,家鼎丰包子,山东省,青岛市,平度市,李园街道南京路175号伟毅佳园旁
远程学院红旗路,19,青岛远程学院(红旗路),山东省,青岛市,平度市,鼎丰·金融大厦
鼎丰铝扣板厂,20,鼎丰铝扣板厂,山东省,青岛市,胶州市,泰州路新明玻璃北100米(龙泉花园东北)
高记鼎丰砂锅居,21,高记鼎丰砂锅居,山东省,青岛市,崂山区,崂山景区旅游专用路南50米
鼎丰明黄焖鸡排骨米饭,22,鼎丰明黄焖鸡排骨米饭,山东省,青岛市,市北区,延安三路198号
鼎丰黄焖鸡秘方排骨金谷园路店,23,鼎丰黄焖鸡秘方排骨(金谷园路店),山东省,青岛市,城阳区,协成路与金谷园路交叉口西北100米
保康大药房鼎丰永盛药店,24,保康大药房(鼎丰永盛药店),山东省,青岛市,胶州市,扬州西路心理康复医院(西50米)
国昊木业,0,青岛国昊木业有限公司,山东省,青岛市,黄岛区,开发区黄河西路706号
重庆漫火锅城阳大润发店,0,重庆漫火锅(城阳大润发店),山东省,青岛市,城阳区,春阳路167号1号楼103户
煤气公司物业管理,0,青岛市煤气公司物业管理分公司,山东省,青岛市,市北区,人民路399甲
新中物业管理中国,1,新中物业管理(中国)有限公司青岛分公司,山东省,青岛市,市南区,香港中路59号国际金融中心
交运集团运输运通,2,交运集团青岛运输管理公司运通分公司,山东省,青岛市,市北区,延安一路7号
上海殷唐企业管理中心,3,上海殷唐企业管理中心青岛分公司,山东省,青岛市,黄岛区,西海岸一号二楼
联合信用,4,联合信用管理有限公司青岛分公司,山东省,青岛市,市南区,东海西路35号太平洋中心1号写字楼5层
民生财富投资,5,民生财富投资管理有限公司青岛分公司,山东省,青岛市,崂山区,香港东路195号上实中心T6号楼11楼1105户东
寿哈哈健康,6,寿哈哈健康管理有限公司青岛分公司,山东省,青岛市,城阳区,青溟路43号附近
北京中湾智地物业管理,7,北京中湾智地物业管理有限公司青岛分公司,山东省,青岛市,崂山区,松岭路393号北京航空航天大学青岛研究院2号楼三层
滴到企业咨询,8,青岛滴到企业管理咨询有限公司青岛分公司,山东省,青岛市,黄岛区,临港路杨家庄60号
红瑞健康安阳路,9,青岛红瑞健康管理有限公司安阳路分公司,山东省,青岛市,市北区,洛阳路街道洛阳路31号
济南晟邦供应链,10,济南晟邦供应链管理有限公司青岛分公司,山东省,青岛市,市北区,太清路45丁
红瑞健康长春路,11,青岛红瑞健康管理有限公司长春路分公司,山东省,青岛市,市北区,长春路61号2层201
佳易工程即墨,12,青岛佳易工程管理有限公司即墨分公司,山东省,青岛市,即墨区,崂山二路涵美馆
东方成安资产,13,东方成安资产管理有限公司青岛分公司,山东省,青岛市,崂山区,海尔路192附近
至信工程项目管理,14,至信工程项目管理有限公司青岛分公司,山东省,青岛市,黄岛区,三沙路与盛海路交叉口西200米
巨和投资上海,15,巨和投资管理(上海)有限公司青岛分公司,山东省,青岛市,市南区,香港中路61号乙远洋大厦A座11层B单元
瑞港物业管理开发区,16,青岛瑞港物业管理有限公司开发区分公司,山东省,青岛市,黄岛区,银领汇都A座
先锋财富投资,17,先锋财富投资管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路36号招银大厦7层
山东橡树酒店,18,山东橡树酒店管理有限公司青岛分公司,山东省,青岛市,崂山区,麦岛路1号13-1号
山东国华物业管理,19,山东国华物业管理有限公司青岛分公司,山东省,青岛市,市南区,山东路7号
通泰供应链,20,通泰供应链管理有限公司青岛分公司,山东省,青岛市,李沧区,瑞金路10号附近
山东东岳项目管理,21,山东东岳项目管理有限公司青岛分公司,山东省,青岛市,城阳区,正阳中路251号民生广场B座6层
北京东方祥瑞资产,22,北京东方祥瑞资产管理有限公司青岛分公司,山东省,青岛市,市南区,香港中路街道燕儿岛路10号凯悦中心35层
山东丽都物业管理,23,山东丽都物业管理有限公司青岛分公司,山东省,青岛市,李沧区,黑龙江中路828号附近
英达思企业咨询,24,英达思企业管理咨询有限公司青岛分公司,山东省,青岛市,市南区,香港中路6号青岛世界贸易中心B座909
一鼎机械,0,青岛一鼎机械有限公司,山东省,青岛市,黄岛区,王台镇工业园捷安康生态餐厅西侧
康大食品大盆烧肉,1,康大食品大盆烧肉,山东省,青岛市,黄岛区,巨洋路与王台路交叉口西150米
长新,2,长新餐饮,山东省,青岛市,黄岛区,王台镇环台北路82号
芸彗餐厅,3,芸彗餐厅,山东省,青岛市,黄岛区,王台镇安康路146号
慕实好爆肚儿王台店,4,慕实好爆肚儿(王台店),山东省,青岛市,黄岛区,王台东路与王台路交叉口北100米
华莱士王台店,5,华莱士(王台店),山东省,青岛市,黄岛区,王台路113号青岛西海岸新区第三高级中学斜对面
桃酥大王王台店,6,桃酥大王(王台店),山东省,青岛市,黄岛区,王台镇巨洋路89号网点房12号(同乐迪KTV斜对面)
清香鸭王台店,7,清香鸭(王台店),山东省,青岛市,黄岛区,巨洋路与王台路交叉口西南50米
东北大龙烧烤王台店,8,东北大龙烧烤(王台店),山东省,青岛市,黄岛区,王台镇台北路59号
爱多美王台店,9,爱多美(王台店),山东省,青岛市,黄岛区,王台镇王台路158号
稻骨传香排骨米饭王台店,10,稻骨传香排骨米饭(王台店),山东省,青岛市,黄岛区,王台镇王台路103号
小野戈厕所串串王台店,11,小野戈厕所串串(王台店),山东省,青岛市,黄岛区,环台北路82号附近
喜事临王台分店,12,喜事临(王台分店),山东省,青岛市,黄岛区,王台镇王台路224号(三中对面)
绝味鸭脖王台店,13,绝味鸭脖(王台店),山东省,青岛市,黄岛区,王台路89号鑫贵都购物广场超市正门西侧
五谷乡禾王台路,14,五谷乡禾(王台路),山东省,青岛市,黄岛区,王台路兰州正宗牛肉拉面旁
诸葛烤鱼王台店,15,诸葛烤鱼(王台店),山东省,青岛市,黄岛区,"王台镇王台路290号西一户,同春机电对面"
阿福馄饨王台店,16,阿福馄饨(王台店),山东省,青岛市,黄岛区,王台东路与王台路交叉口西50米
老潼关肉夹馍王台店,17,老潼关肉夹馍(王台店),山东省,青岛市,黄岛区,王台镇台东路76号
香榭奇点王台店,18,香榭奇点(王台店),山东省,青岛市,黄岛区,王台路与巨洋路交叉路口新贵都购物广场一楼入口处
波尼亚王台店,19,波尼亚(王台店),山东省,青岛市,黄岛区,王台镇台东路82号佳爱佳超市星火花苑小区正门对面
孙大力骨汤麻辣烫王台店,20,孙大力骨汤麻辣烫(王台店),山东省,青岛市,黄岛区,王台镇王台路236号
福缘烧烤王台东路,21,福缘烧烤(王台东路),山东省,青岛市,黄岛区,王台镇台东路60号
鑫聚缘饺子馆王台店,22,鑫聚缘饺子馆(王台店),山东省,青岛市,黄岛区,王台镇巨洋路193号
香桥园云南过桥米线王台路,23,香桥园云南过桥米线(王台路),山东省,青岛市,黄岛区,巨洋路101号附近
老滋味排骨米饭王台店,24,老滋味排骨米饭(王台店),山东省,青岛市,黄岛区,环台北路62甲
同聚源,0,青岛同聚源餐饮管理有限公司,山东省,青岛市,黄岛区,创业路附近
沙氏食品,0,青岛沙氏食品有限公司,山东省,青岛市,胶州市,广州北路490号
平安消防工程第一分,0,平安消防工程有限公司青岛第一分公司,山东省,青岛市,即墨区,黄河一路28-9号附近
华旅运输,1,青岛华旅运输有限公司,山东省,青岛市,市北区,南京路215甲天宝苑汇富广场
平建第一分,2,青岛市平建第一分公司,山东省,青岛市,平度市,高平路129-9号
龙耀健身俱乐部城阳第一分,3,青岛龙耀健身俱乐部有限公司城阳第一分公司,山东省,青岛市,城阳区,湘潭路9-20号
山东天幕集团总公司第十分办事处,4,山东天幕集团总公司第十分公司青岛办事处,山东省,青岛市,市北区,洛阳路41号13-9
鲁滕国美味特色手擀面第九分店,5,鲁滕国美味特色手擀面(青岛第九分店),山东省,青岛市,城阳区,流亭街道办事处白沙上苑20-249号楼18号网点一楼
国春大药房第九分店,6,青岛国春大药房(第九分店),山东省,青岛市,即墨区,贸易街252
中国石化加油站大珠山中路,7,中国石化加油站(大珠山中路),山东省,青岛市,黄岛区,大珠山南路与峄山路交汇
海森特大药房胶州第九分店,8,海森特大药房(胶州第九分店),山东省,青岛市,胶州市,铺集镇海信专卖店东北50米
众泰大药房第九分店,9,众泰大药房(第九分店),山东省,青岛市,平度市,文化路与603省道交叉口北100米
宝盛超市第九分店,10,宝盛超市(第九分店),山东省,青岛市,黄岛区,平湖路开心超市旁
百姓阳光大药房第九分店,11,百姓阳光大药房(第九分店),山东省,青岛市,市北区,辽宁路街道无棣二路9号
嘉康大药房第九分店,12,嘉康大药房(第九分店),山东省,青岛市,城阳区,夏塔路111-18号
大嘴巴烧烤九华山路第九分店,13,大嘴巴烧烤(九华山路第九分店),山东省,青岛市,黄岛区,九华山路17栋1楼113-1号芒果KTV西
扬州真功夫第九分店,14,扬州真功夫(第九分店),山东省,青岛市,市南区,香港中路街道云霄路86号
鑫九排骨米饭第三分店,15,鑫九排骨米饭(第三分店),山东省,青岛市,李沧区,北崂路与夏庄路交叉口东南50米
鑫九排骨米饭第三分店,16,鑫九排骨米饭(第三分店),山东省,青岛市,李沧区,虎山路32号网点
百姓阳光大药房第十分店,17,百姓阳光大药房(第十分店),山东省,青岛市,市北区,延安路街道莱芜二路31号
德顺诚大药房第9分店,18,德顺诚大药房(第9分店),山东省,青岛市,即墨区,蓝鳌路北50米
金宇网吧冶金大家属院北,19,金宇网吧(冶金大家属院北),山东省,青岛市,黄岛区,人民路107-9号
栈桥温馨客栈莱阳路分店,20,青岛栈桥温馨客栈(莱阳路分店),山东省,青岛市,市南区,"南区莱阳路45号2号楼9户,金口三路(八大关风景区、第一海水浴场)"
王小二炒鸡店第三分店,21,王小二炒鸡店(第三分店),山东省,青岛市,李沧区,李村商圈书院路129-9号(近维客广场)
本色造型第三分店,22,本色造型(第三分店),山东省,青岛市,市南区,汶上路9号(西镇汶上路与费县路交叉口丹香斜对面本色造型西镇2路车终点站附近)
宗昌大药房第57分店,23,宗昌大药房(第57分店),山东省,青岛市,崂山区,香港东路208号颐景园9号楼
益顺康养生馆第六分店,24,益顺康养生馆(第六分店),山东省,青岛市,黄岛区,新兴街9号附近
凡夫子市南家乐福店,0,凡夫子(市南家乐福店),山东省,青岛市,市南区,香港中路徐州路交叉口家乐福门前
大龙府重庆火锅,0,大龙府重庆火锅,山东省,青岛市,黄岛区,七墩山路225号
大龙府老火锅总店,1,大龙府老火锅(总店),山东省,青岛市,黄岛区,东岳中路778号7-392号
安吉丽娜咖啡,0,安吉丽娜咖啡,山东省,青岛市,市南区,澳门路136号海信燕岛国际公寓西门旁
AngelinasCOFFEEPUB,1,Angelinas COFFEE&PUB,山东省,青岛市,市南区,澳门路136号甲(燕岛国际公寓西北门)
直信创邺数码科技第一分,0,直信创邺数码科技有限公司青岛第一分公司,山东省,青岛市,市南区,香港中路8号中铁青岛中心广场A座2楼
能源热电第一热力,1,青岛能源热电有限公司第一热力分公司,山东省,青岛市,市南区,奉化路4号
北京联合货币兑换股份第一分,2,北京联合货币兑换股份有限公司青岛第一分公司,山东省,青岛市,市南区,江西路与闽江二路交叉口西南50米
龙盛捷运快递市南第一分,3,青岛龙盛捷运快递有限公司市南第一分公司,山东省,青岛市,市南区,绍兴路24号附近
能源热电第一热力东南门,4,青岛能源热电有限公司第一热力分公司(东南门),山东省,青岛市,市南区,奉化路4号
金红叶纸业集团,5,金红叶纸业集团有限公司青岛分公司,山东省,青岛市,市南区,南京路122号中联创意广场D栋3层
雅高酒店宁夏路店,6,雅高酒店管理有限公司(宁夏路店),山东省,青岛市,市南区,宁夏路150号
